SampleID,Achromobacter_denitrificans,Achromobacter_xylosoxidans,Acinetobacter_baumannii,Acinetobacter_lwoffii,Acinetobacter_ursingii,Actinobacillus_pleuropneumoniae,Actinobaculum_massiliense,Actinomyces_graevenitzii,Actinomyces_oris,Actinomyces_urogenitalis,Actinosynnema_pretiosum,Aeromonas_caviae,Aeromonas_hydrophila,Aeromonas_salmonicida,Akkermansia_muciniphila,Alkalihalobacillus_clausii,Amedibacillus_dolichus,Amedibacterium_intestinale,Anaerococcus_obesiensis,Anaerococcus_senegalensis,Anaerococcus_vaginalis,Anaerostipes_caccae,Anaerotruncus_colihominis,Arabia_massiliensis,Arachnia_massiliensis,Atlantibacter_hermannii,Bacillus_amyloliquefaciens,Bacillus_anthracis,Bacillus_cereus,Bacillus_licheniformis,Bacillus_thuringiensis,Bacteroides_acidifaciens,Bacteroides_massiliensis,Bacteroides_stercoris,Bacteroides_vulgatus,Bifidobacterium_adolescentis,Bifidobacterium_angulatum,Bifidobacterium_bifidum,Bifidobacterium_breve,Bifidobacterium_dentium,Bifidobacterium_gallinarum,Bifidobacterium_infantis,Bifidobacterium_kashiwanohense,Bifidobacterium_longum,Bifidobacterium_pseudocatenulatum,Bifidobacterium_pullorum,Bifidobacterium_ruminantium,Bifidobacterium_scardovii,Bifidobacterium_thermophilum,Blautia_luti,Blautia_obeum,Cedecea_davisae,Cedecea_lapagei,Cedecea_neteri,Chimaeribacter_arupi,Citrobacter_amalonaticus,Citrobacter_braakii,Citrobacter_europaeus,Citrobacter_farmeri,Citrobacter_freundii,Citrobacter_gillenii,Citrobacter_koseri,Citrobacter_portucalensis,Citrobacter_rodentium,Citrobacter_sedlakii,Citrobacter_werkmanii,Citrobacter_youngae,Clostridioides_difficile,Clostridium_baratii,Clostridium_beijerinckii,Clostridium_botulinum,Clostridium_butyricum,Clostridium_celatum,Clostridium_cuniculi,Clostridium_disporicum,Clostridium_ihumii,Clostridium_kluyveri,Clostridium_massiliamazoniense,Clostridium_neonatale,Clostridium_nigeriense,Clostridium_paraputrificum,Clostridium_perfringens,Clostridium_saccharoperbutylacetonicum,Clostridium_saudiense,Clostridium_senegalense,Clostridium_septicum,Clostridium_tertium,Clostridium_tetani,Clostridium_ventriculi,Collinsella_stercoris,Corynebacterium_afermentans,Corynebacterium_amycolatum,Corynebacterium_aurimucosum,Corynebacterium_diphtheriae,Corynebacterium_glutamicum,Corynebacterium_jeikeium,Corynebacterium_kefirresidentii,Corynebacterium_kroppenstedtii,Corynebacterium_phoceense,Corynebacterium_simulans,Corynebacterium_striatum,Corynebacterium_vitaeruminis,Cronobacter_malonaticus,Cronobacter_muytjensii,Cronobacter_sakazakii,Cupriavidus_metallidurans,Cutibacterium_acnes,Cutibacterium_avidum,Cutibacterium_granulosum,Delftia_acidovorans,Delftia_tsuruhatensis,Dermabacter_hominis,Dialister_hominis,Dickeya_aquatica,Dickeya_chrysanthemi,Dickeya_dadantii,Dickeya_dianthicola,Dickeya_fangzhongdai,Duncaniella_dubosii,Dysosmobacter_welbionis,Edwardsiella_anguillarum,Eggerthella_lenta,Eikenella_corrodens,Eisenbergiella_massiliensis,Eisenbergiella_tayi,Ellagibacter_isourolithinifaciens,Enterobacter_asburiae,Enterobacter_bugandensis,Enterobacter_cancerogenus,Enterobacter_chengduensis,Enterobacter_cloacae,Enterobacter_hormaechei,Enterobacter_kobei,Enterobacter_ludwigii,Enterobacter_mori,Enterobacter_oligotrophica,Enterobacter_roggenkampii,Enterobacter_sichuanensis,Enterobacter_timonensis,Enterobacteriaceae_bacterium,Enterococcus_avium,Enterococcus_devriesei,Enterococcus_durans,Enterococcus_faecalis,Enterococcus_faecium,Enterococcus_gilvus,Enterococcus_mundtii,Enterococcus_raffinosus,Enteroscipio_rubneri,Erysipelatoclostridium_ramosum,Erysipelatoclostridium_saccharogumia,Erysipelatoclostridium_spiroforme,Escherichia_albertii,Escherichia_coli,Escherichia_fergusonii,Escherichia_marmotae,Eubacterium_callanderi,Eubacterium_limosum,Eubacterium_ramulus,Extibacter_hylemonae,Faecalibacterium_prausnitzii,Faecalimonas_phoceensis,Faecalimonas_umbilicata,Finegoldia_magna,Flaviflexus_massiliensis,Flavonifractor_plautii,Fusobacterium_hwasookii,Fusobacterium_nucleatum,Gemella_haemolysans,Gleimia_europaea,Gordonibacter_massiliensis,Gordonibacter_pamelaeae,Haemophilus_ducreyi,Haemophilus_parahaemolyticus,Haemophilus_parainfluenzae,Haemophilus_somnus,Hafnia_alvei,Intestinimonas_butyriciproducens,Kallipyga_gabonensis,Klebsiella_aerogenes,Klebsiella_grimontii,Klebsiella_indica,Klebsiella_michiganensis,Klebsiella_oxytoca,Klebsiella_pneumoniae,Klebsiella_quasipneumoniae,Klebsiella_quasivariicola,Klebsiella_variicola,Kluyvera_ascorbata,Kosakonia_cowanii,Kytococcus_sedentarius,Lachnoanaerobaculum_orale,Lactobacillus_brevis,Lactobacillus_casei,Lactobacillus_crispatus,Lactobacillus_fermentum,Lactobacillus_gasseri,Lactobacillus_helveticus,Lactobacillus_johnsonii,Lactobacillus_lindneri,Lactobacillus_paracasei,Lactobacillus_paragasseri,Lactobacillus_rhamnosus,Lactococcus_lactis,Leclercia_adecarboxylata,Leminorella_richardii,Ligilactobacillus_animalis,Limosilactobacillus_antri,Mediterraneibacter_butyricigenes,Mediterraneibacter_faecis,Mediterraneibacter_torques,Megasphaera_elsdenii,Microvirga_massiliensis,Mixta_calida,Mixta_theicola,Morganella_morganii,Muricomes_fissicatena,Mycobacterium_tuberculosis,Negativicoccus_massiliensis,Negativicoccus_succinicivorans,Neisseria_gonorrhoeae,Neisseria_macacae,Neisseria_subflava,Nesterenkonia_massiliensis,Noviherbaspirillum_massiliense,Olegusella_massiliensis,Pantoea_agglomerans,Pantoea_ananatis,Pantoea_anthophila,Pantoea_brenneri,Pantoea_conspicua,Pantoea_eucalypti,Pantoea_septica,Pantoea_stewartii,Parabacteroides_distasonis,Paraclostridium_sordellii,Pasteurella_multocida,Pauljensenia_polynesiensis,Pauljensenia_radingae,Pauljensenia_turicensis,Pectobacterium_brasiliense,Pectobacterium_parmentieri,Peptococcus_niger,Peptoniphilus_grossensis,Peptoniphilus_lacydonensis,Peptoniphilus_obesi,Peptoniphilus_phoceensis,Phytobacter_diazotrophicus,Phytobacter_massiliensis,Phytobacter_ursingii,Pluralibacter_gergoviae,Prevotella_bivia,Prevotella_lascolaii,Prevotella_oris,Prevotella_veroralis,Propionibacterium_acidifaciens,Propionibacterium_acnes,Propionibacterium_freudenreichii,Proteus_cibarius,Proteus_hauseri,Proteus_mirabilis,Proteus_vulgaris,Providencia_rettgeri,Providencia_stuartii,Pseudescherichia_vulneris,Pseudoalteromonas_haloplanktis,Pseudoflavonifractor_capillosus,Pseudomonas_aeruginosa,Pseudomonas_entomophila,Pseudomonas_extremaustralis,Pseudomonas_fluorescens,Pseudomonas_fulva,Pseudomonas_massiliensis,Pseudomonas_mendocina,Pseudomonas_putida,Pseudomonas_stutzeri,Pseudomonas_syringae,Rahnella_variigena,Ralstonia_pickettii,Raoultella_electrica,Raoultella_ornithinolytica,Raoultella_planticola,Renibacterium_salmoninarum,Rhodoferax_koreense,Romboutsia_dakarensis,Romboutsia_timonensis,Rothia_mucilaginosa,Rubneribacter_badeniensis,Ruthenibacterium_lactatiformans,Salmonella_bongori,Salmonella_enterica,Salmonella_typhi,Schaalia_odontolytica,Serratia_liquefaciens,Serratia_marcescens,Serratia_plymuthica,Serratia_proteamaculans,Serratia_rubidaea,Serratia_ureilytica,Shigella_boydii,Shigella_dysenteriae,Shigella_flexneri,Shigella_sonnei,Sodalis_glossinidius,Staphylococcus_argenteus,Staphylococcus_aureus,Staphylococcus_delphini,Staphylococcus_epidermidis,Staphylococcus_haemolyticus,Staphylococcus_lugdunensis,Staphylococcus_schleiferi,Staphylococcus_warneri,Stenotrophomonas_maltophilia,Stenotrophomonas_maltophiliaK,Stenotrophomonas_maltophiliaQ,Streptococcus_agalactiae,Streptococcus_anginosus,Streptococcus_canis,Streptococcus_cristatus,Streptococcus_dysgalactiae,Streptococcus_equi,Streptococcus_equinus,Streptococcus_gallolyticus,Streptococcus_gordonii,Streptococcus_intermedius,Streptococcus_lutetiensis,Streptococcus_macedonicus,Streptococcus_milleri,Streptococcus_mitis,Streptococcus_oralis,Streptococcus_pasteurianus,Streptococcus_pneumoniae,Streptococcus_pseudopneumoniae,Streptococcus_pyogenes,Streptococcus_salivarius,Streptococcus_sanguinis,Streptococcus_suis,Streptococcus_thermophilus,Streptococcus_vestibularis,Streptomyces_spongiicola,Terrisporobacter_glycolicus,Terrisporobacter_othiniensis,Timonella_senegalensis,Ureaplasma_parvum,Varibaculum_cambriense,Varibaculum_massiliense,Varibaculum_timonense,Veillonella_atypica,Veillonella_dispar,Veillonella_parvula,Vibrio_cholerae,Vibrio_fischeri,Vibrio_fluvialis,Vibrio_vulnificus,Winkia_neuii,Xanthomonas_oryzae,Yersinia_enterocolitica,Yersinia_intermedia,Yersinia_massiliensis,Yersinia_pestis,Yersinia_pseudotuberculosis,Yokenella_regensburgei,NEC_onset2,NEC_status,DOL,Days_before_NEC_onset,Patient
1003-01_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09235857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093971514,0,0.284894325,0.005713091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Late,case,9,59,1003-01
1003-01_20,0,0,0,0,0,0,0,0,0,0,0,0,0.033738262,0.033738262,0,0,0,0,0,0,0,0,0,0,0,0,0.00244041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001127258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076645766,0.032106473,0,0,0.070257002,0,0,0,0,0,0,0,0,0.001127258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078028641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001220034,0.031296263,0,0,0,0.198991057,0,0,9.28E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136316807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06748359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034966449,0.033738262,0,0.033738262,0,0,0.033738262,0.033738262,0.034966449,0.033738262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157801748,0.077935865,0,0,0,0.059452451,0.033738262,0,0,0.077935865,0,0.077935865,0.077935865,0.044197603,0,0,0,0.003927539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033738262,0,0.032106473,0.033738262,0.033738262,0,Late,case,31,37,1003-01
1003-01_21,0,0,0,0,0,0,0,0,0,0,0,0,0.055861672,0.055861672,0,0,0,0,0,0,0,0,0,0,0,0.000178144,0.003516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001335548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000608565,0,0,0,0,0,0,0,0,0,0,0,0.055878608,0.052160372,0,0,0.054206444,0,0,0,0,0,0,0,0,0.001335548,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125701876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001673888,0.054598735,0,0.000178144,0,0.214763747,0.000297847,0,0.000160197,0.000913564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100224741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049539435,0,0,0,0.000773069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058537005,0.055861672,0,0.055861672,0,0,0.055861672,0.055861672,0.058537005,0.055861672,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183368217,0.125541679,0,0,0,0.04651686,0.055861672,0,0,0.125541679,0,0.125541679,0.125541679,0.069680007,0,0,0,0.008638984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001022796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055861672,0,0.052160372,0.055861672,0.055861672,0,Late,case,32,36,1003-01
1003-01_22,0,0,0,0,0,0,0,0,0,0,0,0,0.019414069,0.019414069,0,0,0,0,0,0,0,0.00E+00,0,0,0,0.000563824,3.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001128426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092639164,0.01883404,0,0,0.088147858,0,0,0,0,0,0,0.00E+00,0,0.001128426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04479758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002129501,0.019013646,0,0.000563824,0,0.184228369,0.000691487,0,0.00043725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164645017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077132147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022547222,0.019414069,0,0.019414069,0,0,0.019414069,0.019414069,0.022547222,0.019414069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134860516,0.04436033,0,0,0,0.06939396,0.019414069,0,0,0.04436033,0,0.04436033,0.04436033,0.024946262,0,0,0,3.33E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019414069,0,0.01883404,0.019414069,0.019414069,0,Late,case,33,35,1003-01
1003-01_23,0,0,0,0,0,0,0,0,0,0,0,0,0.064863465,0.064863465,0,0,0,0,0,0,0.00E+00,0,0,0,0,7.70E-05,0.000808514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067970464,0.061565025,0,0,0.044626457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148535753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217181,0.062731792,0,7.70E-05,0,0.223644416,0,0,0.000140156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085855088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042192574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065402788,0.064863465,0,0.064863465,0,0,0.064863465,0.064863465,0.065402788,0.064863465,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20606477,0.148395596,0,0,0,0.038675224,0.064863465,0,0,0.148395596,0,0.148395596,0.148395596,0.083532131,0.000611726,0.000611726,0,0.000808514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001118324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064863465,0,0.061565025,0.064863465,0.064863465,0,Late,case,34,34,1003-01
1003-01_24,0,0,0,0,0,0,0,0,0,0,0,0,0.09500669,0.09500669,0,0,0,0,0,0,0,0,0,0,0,0,0.001291963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055977941,0.092343151,0,0,0.025542084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212670061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09700978,0,0,0,0.250214639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047672754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019963371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097682483,0.09500669,0,0.09500669,0,0,0.09500669,0.09500669,0.097682483,0.09500669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241896062,0.212670061,0,0,0,0.018733651,0.09500669,0,0,0.212670061,0,0.212670061,0.212670061,0.117663371,0.000543388,0.000543388,0,0.001291963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09500669,0,0.092343151,0.09500669,0.09500669,0,Late,case,35,33,1003-01
1003-01_25,0,0,0,0,0,0,0,0,0,0,0,0,0.092900424,0.092900424,0,0,0,0,0,0,0,0,0,0,0,0,0.002322636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044282178,0.091413582,0,0,0.017127156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204785143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092948122,0,0,0,0.236135747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03468642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017088769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147304841,0.092900424,0,0.092900424,0,0,0.092900424,0.092900424,0.147304841,0.092900424,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224696332,0.204785143,0,0,0,0.016423438,0.092900424,0,0,0.204785143,0,0.204785143,0.204785143,0.111884719,0.003783898,0.003783898,0,0.002322636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092900424,0,0.091413582,0.092900424,0.092900424,0,Late,case,36,32,1003-01
1003-01_26,0,0,0,0,0,0,0,0,0,0,0,0,0.11522919,0.11522919,0,0,0,0,0,0,0,0,0,0,0,0,0.002258029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075570169,0.112957892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269640159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116909176,0,0,0,0.269640159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11522919,0.11522919,0,0.11522919,0,0,0.11522919,0.11522919,0.11522919,0.11522919,0,0,0,0,0,0,0,0,0,0,0,0,0,0.269640159,0.269640159,0,0,0,0,0.11522919,0,0,0.269640159,0,0.269640159,0.269640159,0.154410969,0.005153764,0.005153764,0,0.002258029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11522919,0,0.112957892,0.11522919,0.11522919,0,Late,case,37,31,1003-01
1003-01_27,0,0,0,0,0,0,0,0,0,0,0,0,0.12610212,0.12610212,0,0,0,0,0,0,0,0,0,0,0,0,0.003462123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009400988,0.1171299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290689475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123869952,0,0,0,0.290689475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12610212,0.12610212,0,0.12610212,0,0,0.12610212,0.12610212,0.12610212,0.12610212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.290689475,0.290689475,0,0,0,0,0.12610212,0,0,0.290689475,0,0.290689475,0.290689475,0.164587355,0.008311353,0.008311353,0,0.003462123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12610212,0,0.1171299,0.12610212,0.12610212,0,Late,case,38,30,1003-01
1003-01_28,0,0,0,0,0,0,0,0,0,0,0,0,0.11382958,0.11382958,0,0,0,0,0,0,0,0,0,0,0,0,0.008573539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065870492,0.106101775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261060797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115402003,0,0,0,0.261060797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114815441,0.11382958,0,0.11382958,0,0,0.11382958,0.11382958,0.114815441,0.11382958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261060797,0.261060797,0,0,0,0,0.11382958,0,0,0.261060797,0,0.261060797,0.261060797,0.147231217,0.021120384,0.021120384,0,0.008573539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11382958,0,0.106101775,0.11382958,0.11382958,0,Late,case,39,29,1003-01
